Date,time,Out Temp.,Out hum.,Wind Dir.,Wind speed,SL Pressure,In T.,Today rain
29-07-2021,12:25,31.4,45%,-,0.0 km/h,1013.1 hpa,30.4º,0.0 mm
29-07-2021,12:20,31.0,46%,112 (E),1.6 km/h,1013.1 hpa,30.4º,0.0 mm
29-07-2021,12:15,30.8,46%,-,0.0 km/h,1013.1 hpa,30.4º,0.0 mm
29-07-2021,12:10,30.8,46%,112 (E),1.6 km/h,1013.1 hpa,30.4º,0.0 mm
29-07-2021,12:05,30.5,49%,-,0.0 km/h,1013.1 hpa,30.4º,0.0 mm
29-07-2021,12:00,30.2,49%,180 (S),1.6 km/h,1013.0 hpa,30.4º,0.0 mm
29-07-2021,11:55,29.9,50%,-,0.0 km/h,1013.1 hpa,30.4º,0.0 mm
29-07-2021,11:50,29.9,49%,-,0.0 km/h,1013.1 hpa,30.4º,0.0 mm
29-07-2021,11:45,30.2,49%,180 (S),1.6 km/h,1013.1 hpa,30.4º,0.0 mm
29-07-2021,11:40,30.2,50%,180 (S),1.6 km/h,1013.2 hpa,30.3º,0.0 mm
29-07-2021,11:35,30.2,49%,-,0.0 km/h,1013.2 hpa,30.3º,0.0 mm
29-07-2021,11:30,29.8,51%,-,0.0 km/h,1013.2 hpa,30.3º,0.0 mm
29-07-2021,11:25,29.7,51%,180 (S),1.6 km/h,1013.2 hpa,30.3º,0.0 mm
29-07-2021,11:20,29.4,52%,292 (W),1.6 km/h,1013.2 hpa,30.3º,0.0 mm
29-07-2021,11:15,29.0,53%,-,0.0 km/h,1013.1 hpa,30.3º,0.0 mm
29-07-2021,11:10,28.8,53%,292 (W),1.6 km/h,1013.1 hpa,30.2º,0.0 mm
29-07-2021,11:05,28.9,53%,292 (W),1.6 km/h,1013.1 hpa,30.2º,0.0 mm
29-07-2021,11:00,28.9,53%,-,0.0 km/h,1013.0 hpa,30.2º,0.0 mm
29-07-2021,10:55,28.8,54%,-,0.0 km/h,1013.1 hpa,30.2º,0.0 mm
29-07-2021,10:50,28.7,55%,-,0.0 km/h,1013.2 hpa,30.2º,0.0 mm
29-07-2021,10:45,28.4,56%,-,0.0 km/h,1013.2 hpa,30.2º,0.0 mm
29-07-2021,10:40,28.1,56%,-,0.0 km/h,1013.1 hpa,30.2º,0.0 mm
29-07-2021,10:35,27.9,57%,-,0.0 km/h,1013.2 hpa,30.1º,0.0 mm
29-07-2021,10:30,27.8,57%,-,0.0 km/h,1013.1 hpa,30.1º,0.0 mm
29-07-2021,10:25,27.8,57%,-,0.0 km/h,1013.1 hpa,30.1º,0.0 mm
29-07-2021,10:20,27.6,57%,-,0.0 km/h,1013.0 hpa,30.1º,0.0 mm
29-07-2021,10:15,27.4,57%,292 (W),1.6 km/h,1013.0 hpa,29.9º,0.0 mm
29-07-2021,10:10,27.1,59%,-,0.0 km/h,1013.0 hpa,29.9º,0.0 mm
29-07-2021,10:05,26.5,61%,-,0.0 km/h,1013.0 hpa,29.9º,0.0 mm
29-07-2021,10:00,26.2,61%,-,0.0 km/h,1013.0 hpa,29.8º,0.0 mm
29-07-2021,09:55,25.8,63%,-,0.0 km/h,1013.1 hpa,29.8º,0.0 mm
29-07-2021,09:50,25.6,62%,292 (W),1.6 km/h,1013.1 hpa,29.8º,0.0 mm
29-07-2021,09:45,25.5,62%,292 (W),1.6 km/h,1013.0 hpa,29.7º,0.0 mm
29-07-2021,09:40,25.4,63%,292 (W),1.6 km/h,1013.0 hpa,29.7º,0.0 mm
29-07-2021,09:35,25.3,63%,292 (W),1.6 km/h,1012.9 hpa,29.7º,0.0 mm
29-07-2021,09:30,25.2,62%,292 (W),1.6 km/h,1012.9 hpa,29.6º,0.0 mm
29-07-2021,09:25,25.4,62%,292 (W),3.2 km/h,1012.8 hpa,29.6º,0.0 mm
29-07-2021,09:20,25.6,61%,315(NW),3.2 km/h,1012.7 hpa,29.5º,0.0 mm
29-07-2021,09:15,26.0,60%,315(NW),1.6 km/h,1012.7 hpa,29.5º,0.0 mm
29-07-2021,09:10,26.2,57%,-,0.0 km/h,1012.7 hpa,29.5º,0.0 mm
29-07-2021,09:05,26.3,57%,-,0.0 km/h,1012.6 hpa,29.4º,0.0 mm
29-07-2021,09:00,25.9,58%,-,0.0 km/h,1012.5 hpa,29.4º,0.0 mm
29-07-2021,08:55,25.7,58%,-,0.0 km/h,1012.5 hpa,29.4º,0.0 mm
29-07-2021,08:50,25.5,59%,-,0.0 km/h,1012.6 hpa,29.3º,0.0 mm
29-07-2021,08:45,25.2,59%,-,0.0 km/h,1012.6 hpa,29.3º,0.0 mm
29-07-2021,08:40,25.2,59%,315(NW),1.6 km/h,1012.5 hpa,29.2º,0.0 mm
29-07-2021,08:35,25.2,59%,-,0.0 km/h,1012.4 hpa,29.2º,0.0 mm
29-07-2021,08:30,25.1,59%,-,0.0 km/h,1012.4 hpa,29.2º,0.0 mm
29-07-2021,08:25,24.9,60%,-,0.0 km/h,1012.3 hpa,29.1º,0.0 mm
29-07-2021,08:20,24.6,61%,-,0.0 km/h,1012.2 hpa,29.1º,0.0 mm
29-07-2021,08:15,24.3,62%,-,0.0 km/h,1012.2 hpa,28.9º,0.0 mm
29-07-2021,08:10,24.0,62%,-,0.0 km/h,1012.1 hpa,28.9º,0.0 mm
29-07-2021,08:05,23.8,62%,-,0.0 km/h,1012.2 hpa,28.9º,0.0 mm
29-07-2021,08:00,23.8,62%,-,0.0 km/h,1012.1 hpa,28.9º,0.0 mm
29-07-2021,07:55,23.7,62%,-,0.0 km/h,1012.1 hpa,28.9º,0.0 mm
29-07-2021,07:50,23.7,62%,-,0.0 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,07:45,23.7,62%,-,0.0 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,07:40,23.7,62%,-,0.0 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,07:35,23.8,62%,-,0.0 km/h,1011.9 hpa,28.9º,0.0 mm
29-07-2021,07:30,23.9,61%,-,0.0 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,07:25,24.1,61%,-,0.0 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,07:20,24.2,60%,-,0.0 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,07:15,24.3,60%,-,0.0 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,07:10,24.4,60%,-,0.0 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,07:05,24.4,60%,-,0.0 km/h,1011.9 hpa,28.9º,0.0 mm
29-07-2021,07:00,24.4,60%,315(NW),1.6 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,06:55,24.5,60%,315(NW),1.6 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,06:50,24.6,60%,315(NW),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,06:45,24.6,60%,315(NW),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,06:40,24.7,59%,315(NW),3.2 km/h,1011.5 hpa,28.9º,0.0 mm
29-07-2021,06:35,24.7,59%,315(NW),3.2 km/h,1011.4 hpa,28.9º,0.0 mm
29-07-2021,06:30,24.8,59%,337(NW),4.8 km/h,1011.5 hpa,28.9º,0.0 mm
29-07-2021,06:25,24.8,59%,337(NW),4.8 km/h,1011.5 hpa,28.9º,0.0 mm
29-07-2021,06:20,24.8,59%,337(NW),1.6 km/h,1011.5 hpa,28.9º,0.0 mm
29-07-2021,06:15,24.9,59%,337(NW),1.6 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,06:10,24.9,59%,337(NW),1.6 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,06:05,24.9,59%,337(NW),1.6 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,06:00,24.9,59%,337(NW),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:55,24.9,58%,337(NW),1.6 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:50,24.9,58%,337(NW),1.6 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:45,25.0,58%,337(NW),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:40,25.0,58%,337(NW),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:35,25.1,58%,337(NW),1.6 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:30,25.1,57%,337(NW),1.6 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:25,25.1,57%,337(NW),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:20,25.1,57%,337(NW),4.8 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:15,25.1,57%,337(NW),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:10,25.1,57%,337(NW),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,05:05,25.0,57%,337(NW),3.2 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,05:00,25.0,57%,337(NW),4.8 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,04:55,24.9,57%,337(NW),4.8 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,04:50,24.9,57%,315(NW),4.8 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,04:45,24.9,57%,315(NW),6.4 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,04:40,24.9,57%,315(NW),6.4 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,04:35,25.0,57%,292 (W),4.8 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,04:30,25.0,57%,292 (W),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,04:25,25.0,57%,292 (W),3.2 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,04:20,25.0,57%,315(NW),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,04:15,25.1,56%,315(NW),4.8 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,04:10,25.1,56%,337(NW),3.2 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,04:05,25.1,56%,337(NW),3.2 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,04:00,25.2,56%,292 (W),4.8 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,03:55,25.2,56%,315(NW),4.8 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,03:50,25.2,57%,315(NW),3.2 km/h,1011.8 hpa,28.9º,0.0 mm
29-07-2021,03:45,25.2,57%,315(NW),1.6 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,03:40,25.2,57%,292 (W),4.8 km/h,1011.6 hpa,28.9º,0.0 mm
29-07-2021,03:35,25.2,57%,292 (W),1.6 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,03:30,25.2,57%,315(NW),3.2 km/h,1011.9 hpa,28.9º,0.0 mm
29-07-2021,03:25,25.1,56%,337(NW),3.2 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,03:20,25.1,56%,315(NW),6.4 km/h,1011.8 hpa,28.9º,0.0 mm
29-07-2021,03:15,25.2,56%,292 (W),4.8 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,03:10,25.2,56%,337(NW),4.8 km/h,1011.8 hpa,28.9º,0.0 mm
29-07-2021,03:05,25.2,55%,315(NW),4.8 km/h,1011.8 hpa,28.9º,0.0 mm
29-07-2021,03:00,25.3,55%,315(NW),4.8 km/h,1011.7 hpa,28.9º,0.0 mm
29-07-2021,02:55,25.3,55%,292 (W),4.8 km/h,1011.8 hpa,28.9º,0.0 mm
29-07-2021,02:50,25.3,55%,292 (W),4.8 km/h,1011.8 hpa,28.9º,0.0 mm
29-07-2021,02:45,25.3,54%,292 (W),4.8 km/h,1011.9 hpa,28.9º,0.0 mm
29-07-2021,02:40,25.3,54%,270 (W),6.4 km/h,1011.8 hpa,28.9º,0.0 mm
29-07-2021,02:35,25.3,54%,315(NW),4.8 km/h,1011.8 hpa,28.9º,0.0 mm
29-07-2021,02:30,25.3,54%,315(NW),3.2 km/h,1011.9 hpa,28.9º,0.0 mm
29-07-2021,02:25,25.4,53%,292 (W),4.8 km/h,1011.8 hpa,29.1º,0.0 mm
29-07-2021,02:20,25.4,53%,315(NW),4.8 km/h,1011.8 hpa,28.9º,0.0 mm
29-07-2021,02:15,25.4,53%,270 (W),3.2 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,02:10,25.4,54%,270 (W),4.8 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,02:05,25.4,54%,270 (W),4.8 km/h,1012.0 hpa,28.9º,0.0 mm
29-07-2021,02:00,25.3,54%,270 (W),6.4 km/h,1011.9 hpa,28.8º,0.0 mm
29-07-2021,01:55,25.3,54%,270 (W),4.8 km/h,1011.9 hpa,28.8º,0.0 mm
29-07-2021,01:50,25.3,54%,270 (W),8.0 km/h,1011.8 hpa,28.8º,0.0 mm
29-07-2021,01:45,25.3,54%,270 (W),6.4 km/h,1011.8 hpa,28.8º,0.0 mm
29-07-2021,01:40,25.3,54%,270 (W),8.0 km/h,1011.7 hpa,28.7º,0.0 mm
29-07-2021,01:35,25.4,54%,270 (W),8.0 km/h,1011.9 hpa,28.7º,0.0 mm
29-07-2021,01:30,25.4,54%,270 (W),6.4 km/h,1011.9 hpa,28.7º,0.0 mm
29-07-2021,01:25,25.3,54%,270 (W),8.0 km/h,1011.8 hpa,28.6º,0.0 mm
29-07-2021,01:20,25.3,53%,270 (W),9.7 km/h,1012.0 hpa,28.6º,0.0 mm
29-07-2021,01:15,25.3,53%,270 (W),9.7 km/h,1011.9 hpa,28.5º,0.0 mm
29-07-2021,01:10,25.3,53%,270 (W),8.0 km/h,1011.9 hpa,28.5º,0.0 mm
29-07-2021,01:05,25.4,53%,270 (W),9.7 km/h,1011.9 hpa,28.4º,0.0 mm
29-07-2021,01:00,25.6,52%,270 (W),11.3 km/h,1011.8 hpa,28.3º,0.0 mm
29-07-2021,00:55,25.7,52%,270 (W),6.4 km/h,1011.9 hpa,28.3º,0.0 mm
29-07-2021,00:50,25.8,52%,270 (W),4.8 km/h,1011.9 hpa,28.2º,0.0 mm
29-07-2021,00:45,25.8,52%,270 (W),6.4 km/h,1011.8 hpa,28.1º,0.0 mm
29-07-2021,00:40,25.9,52%,270 (W),9.7 km/h,1011.8 hpa,27.9º,0.0 mm
29-07-2021,00:35,26.1,51%,270 (W),9.7 km/h,1011.7 hpa,27.8º,0.0 mm
29-07-2021,00:30,26.2,51%,270 (W),9.7 km/h,1011.7 hpa,27.8º,0.0 mm
29-07-2021,00:25,26.3,51%,270 (W),9.7 km/h,1011.7 hpa,27.7º,0.0 mm
29-07-2021,00:20,26.4,51%,270 (W),6.4 km/h,1011.7 hpa,27.6º,0.0 mm
29-07-2021,00:15,26.4,51%,270 (W),4.8 km/h,1011.6 hpa,27.4º,0.0 mm
29-07-2021,00:10,26.4,52%,247(SW),4.8 km/h,1011.5 hpa,27.3º,0.0 mm
29-07-2021,00:05,26.4,52%,202 (S),4.8 km/h,1011.4 hpa,27.3º,0.0 mm
29-07-2021,00:00,26.5,52%,202 (S),4.8 km/h,1011.5 hpa,27.4º,0.0 mm
28-07-2021,23:55,26.6,51%,247(SW),4.8 km/h,1011.7 hpa,27.6º,0.0 mm
28-07-2021,23:50,26.7,51%,225(SW),4.8 km/h,1011.6 hpa,27.7º,0.0 mm
28-07-2021,23:45,26.9,51%,225(SW),3.2 km/h,1011.6 hpa,27.6º,0.0 mm
28-07-2021,23:40,27.0,51%,225(SW),4.8 km/h,1011.4 hpa,27.4º,0.0 mm
28-07-2021,23:35,27.1,50%,225(SW),4.8 km/h,1011.4 hpa,27.3º,0.0 mm
28-07-2021,23:30,27.3,50%,225(SW),4.8 km/h,1011.4 hpa,27.4º,0.0 mm
28-07-2021,23:25,27.6,49%,180 (S),3.2 km/h,1011.4 hpa,27.7º,0.0 mm
28-07-2021,23:20,27.8,48%,202 (S),4.8 km/h,1011.3 hpa,27.8º,0.0 mm
28-07-2021,23:15,28.0,47%,225(SW),4.8 km/h,1011.1 hpa,27.8º,0.0 mm
28-07-2021,23:10,28.3,47%,225(SW),4.8 km/h,1011.1 hpa,28.1º,0.0 mm
28-07-2021,23:05,28.4,46%,225(SW),4.8 km/h,1010.9 hpa,28.3º,0.0 mm
28-07-2021,23:00,28.7,45%,202 (S),6.4 km/h,1011.0 hpa,28.5º,0.0 mm
28-07-2021,22:55,29.0,45%,202 (S),4.8 km/h,1010.9 hpa,28.7º,0.0 mm
28-07-2021,22:50,29.3,44%,202 (S),4.8 km/h,1010.7 hpa,28.9º,0.0 mm
28-07-2021,22:45,29.5,43%,225(SW),4.8 km/h,1010.6 hpa,29.1º,0.0 mm
28-07-2021,22:40,29.8,43%,202 (S),3.2 km/h,1010.6 hpa,29.2º,0.0 mm
28-07-2021,22:35,30.2,42%,225(SW),4.8 km/h,1010.5 hpa,29.2º,0.0 mm
28-07-2021,22:30,30.6,41%,225(SW),4.8 km/h,1010.3 hpa,29.1º,0.0 mm
28-07-2021,22:25,30.9,40%,247(SW),4.8 km/h,1010.3 hpa,29.1º,0.0 mm
28-07-2021,22:20,31.3,40%,247(SW),4.8 km/h,1010.2 hpa,29.1º,0.0 mm
28-07-2021,22:15,31.4,39%,247(SW),3.2 km/h,1010.1 hpa,29.1º,0.0 mm
28-07-2021,22:10,31.6,38%,247(SW),3.2 km/h,1010.0 hpa,28.9º,0.0 mm
28-07-2021,22:05,31.7,38%,225(SW),3.2 km/h,1010.0 hpa,28.9º,0.0 mm
28-07-2021,22:00,31.7,38%,247(SW),6.4 km/h,1009.9 hpa,28.9º,0.0 mm
28-07-2021,21:55,31.8,38%,270 (W),6.4 km/h,1009.9 hpa,28.8º,0.0 mm
28-07-2021,21:50,31.9,37%,247(SW),6.4 km/h,1009.9 hpa,28.8º,0.0 mm
28-07-2021,21:45,32.0,37%,270 (W),8.0 km/h,1009.9 hpa,28.8º,0.0 mm
28-07-2021,21:40,32.1,37%,247(SW),9.7 km/h,1009.9 hpa,28.7º,0.0 mm
28-07-2021,21:35,32.2,37%,270 (W),6.4 km/h,1009.8 hpa,28.7º,0.0 mm
28-07-2021,21:30,32.3,37%,247(SW),9.7 km/h,1009.8 hpa,28.6º,0.0 mm
28-07-2021,21:25,32.4,36%,270 (W),11.3 km/h,1009.7 hpa,28.5º,0.0 mm
28-07-2021,21:20,32.7,36%,270 (W),12.9 km/h,1009.8 hpa,28.5º,0.0 mm
28-07-2021,21:15,33.0,36%,270 (W),9.7 km/h,1009.7 hpa,28.4º,0.0 mm
28-07-2021,21:10,33.2,36%,270 (W),8.0 km/h,1009.7 hpa,28.3º,0.0 mm
28-07-2021,21:05,33.4,35%,247(SW),8.0 km/h,1009.8 hpa,28.2º,0.0 mm
28-07-2021,21:00,33.6,35%,247(SW),11.3 km/h,1009.7 hpa,28.1º,0.0 mm
28-07-2021,20:55,33.8,34%,247(SW),11.3 km/h,1009.6 hpa,27.9º,0.0 mm
28-07-2021,20:50,34.1,34%,247(SW),9.7 km/h,1009.5 hpa,27.8º,0.0 mm
28-07-2021,20:45,34.3,33%,247(SW),8.0 km/h,1009.5 hpa,27.7º,0.0 mm
28-07-2021,20:40,34.6,33%,247(SW),11.3 km/h,1009.2 hpa,27.6º,0.0 mm
28-07-2021,20:35,34.8,32%,270 (W),8.0 km/h,1009.3 hpa,27.3º,0.0 mm
28-07-2021,20:30,35.1,32%,247(SW),11.3 km/h,1009.2 hpa,27.3º,0.0 mm
28-07-2021,20:25,35.3,31%,270 (W),9.7 km/h,1009.2 hpa,27.3º,0.0 mm
28-07-2021,20:20,35.4,31%,270 (W),9.7 km/h,1009.2 hpa,27.4º,0.0 mm
28-07-2021,20:15,35.6,30%,247(SW),9.7 km/h,1009.2 hpa,27.6º,0.0 mm
28-07-2021,20:10,35.6,30%,247(SW),9.7 km/h,1009.2 hpa,27.7º,0.0 mm
28-07-2021,20:05,35.8,30%,270 (W),11.3 km/h,1009.2 hpa,27.7º,0.0 mm
28-07-2021,20:00,36.2,29%,225(SW),8.0 km/h,1009.2 hpa,27.8º,0.0 mm
28-07-2021,19:55,36.4,29%,247(SW),6.4 km/h,1009.1 hpa,27.8º,0.0 mm
28-07-2021,19:50,36.6,28%,270 (W),11.3 km/h,1008.9 hpa,27.9º,0.0 mm
28-07-2021,19:45,36.9,28%,247(SW),8.0 km/h,1008.9 hpa,28.1º,0.0 mm
28-07-2021,19:40,36.9,28%,202 (S),8.0 km/h,1008.8 hpa,28.2º,0.0 mm
28-07-2021,19:35,37.0,28%,247(SW),9.7 km/h,1008.9 hpa,28.3º,0.0 mm
28-07-2021,19:30,37.1,27%,202 (S),4.8 km/h,1008.7 hpa,28.4º,0.0 mm
28-07-2021,19:25,36.8,28%,067(NE),4.8 km/h,1008.8 hpa,28.5º,0.0 mm
28-07-2021,19:20,36.9,29%,045(NE),4.8 km/h,1008.8 hpa,28.6º,0.0 mm
28-07-2021,19:15,37.0,29%,090 (E),6.4 km/h,1008.8 hpa,28.8º,0.0 mm
28-07-2021,19:10,37.2,29%,067(NE),4.8 km/h,1008.8 hpa,28.9º,0.0 mm
28-07-2021,19:05,37.7,29%,045(NE),6.4 km/h,1008.9 hpa,29.1º,0.0 mm
28-07-2021,19:00,38.3,27%,135(SE),1.6 km/h,1008.9 hpa,29.2º,0.0 mm
28-07-2021,18:55,38.2,24%,-,0.0 km/h,1008.9 hpa,29.1º,0.0 mm
28-07-2021,18:50,38.1,24%,067(NE),1.6 km/h,1009.0 hpa,29.1º,0.0 mm
28-07-2021,18:45,38.0,24%,180 (S),1.6 km/h,1008.9 hpa,28.9º,0.0 mm
28-07-2021,18:40,38.2,24%,225(SW),3.2 km/h,1009.0 hpa,28.8º,0.0 mm
28-07-2021,18:35,38.1,24%,090 (E),1.6 km/h,1008.9 hpa,28.7º,0.0 mm
28-07-2021,18:30,37.9,24%,157(SE),1.6 km/h,1008.9 hpa,28.6º,0.0 mm
28-07-2021,18:25,37.7,25%,067(NE),1.6 km/h,1009.0 hpa,28.5º,0.0 mm
28-07-2021,18:20,37.4,25%,202 (S),1.6 km/h,1009.1 hpa,28.4º,0.0 mm
28-07-2021,18:15,37.1,25%,-,0.0 km/h,1009.1 hpa,28.2º,0.0 mm
28-07-2021,18:10,36.8,26%,135(SE),1.6 km/h,1009.2 hpa,28.1º,0.0 mm
28-07-2021,18:05,36.7,26%,135(SE),3.2 km/h,1009.2 hpa,27.8º,0.0 mm
28-07-2021,18:00,37.1,25%,135(SE),1.6 km/h,1009.3 hpa,27.8º,0.0 mm
28-07-2021,17:55,37.3,25%,-,0.0 km/h,1009.4 hpa,27.6º,0.0 mm
28-07-2021,17:50,37.3,25%,180 (S),3.2 km/h,1009.2 hpa,27.6º,0.0 mm
28-07-2021,17:45,37.1,26%,112 (E),4.8 km/h,1009.2 hpa,27.6º,0.0 mm
28-07-2021,17:40,37.5,25%,135(SE),1.6 km/h,1009.3 hpa,27.6º,0.0 mm
28-07-2021,17:35,37.8,24%,-,0.0 km/h,1009.4 hpa,27.7º,0.0 mm
28-07-2021,17:30,37.7,24%,157(SE),1.6 km/h,1009.5 hpa,27.8º,0.0 mm
28-07-2021,17:25,37.7,25%,225(SW),1.6 km/h,1009.5 hpa,27.8º,0.0 mm
28-07-2021,17:20,37.8,25%,225(SW),1.6 km/h,1009.5 hpa,27.8º,0.0 mm
28-07-2021,17:15,37.8,23%,247(SW),1.6 km/h,1009.5 hpa,27.9º,0.0 mm
28-07-2021,17:10,37.7,24%,-,0.0 km/h,1009.6 hpa,27.9º,0.0 mm
28-07-2021,17:05,37.3,24%,-,0.0 km/h,1009.7 hpa,28.1º,0.0 mm
28-07-2021,17:00,36.9,24%,225(SW),1.6 km/h,1009.7 hpa,28.2º,0.0 mm
28-07-2021,16:55,36.6,25%,225(SW),1.6 km/h,1009.8 hpa,28.3º,0.0 mm
28-07-2021,16:50,36.6,24%,202 (S),3.2 km/h,1009.7 hpa,28.4º,0.0 mm
28-07-2021,16:45,36.3,25%,202 (S),1.6 km/h,1009.8 hpa,28.6º,0.0 mm
28-07-2021,16:40,35.7,26%,202 (S),1.6 km/h,1009.8 hpa,28.7º,0.0 mm
28-07-2021,16:35,35.5,26%,135(SE),3.2 km/h,1009.8 hpa,28.8º,0.0 mm
28-07-2021,16:30,35.3,26%,135(SE),3.2 km/h,1009.8 hpa,29.1º,0.0 mm
28-07-2021,16:25,35.6,27%,112 (E),4.8 km/h,1009.9 hpa,29.2º,0.0 mm
28-07-2021,16:20,35.9,26%,135(SE),4.8 km/h,1009.9 hpa,29.4º,0.0 mm
28-07-2021,16:15,35.7,27%,112 (E),3.2 km/h,1009.9 hpa,29.5º,0.0 mm
28-07-2021,16:10,35.4,27%,112 (E),8.0 km/h,1010.1 hpa,29.7º,0.0 mm
28-07-2021,16:05,35.5,27%,112 (E),3.2 km/h,1010.1 hpa,29.9º,0.0 mm
28-07-2021,16:00,34.9,27%,112 (E),6.4 km/h,1010.3 hpa,30.2º,0.0 mm
28-07-2021,15:55,34.9,26%,112 (E),6.4 km/h,1010.3 hpa,30.4º,0.0 mm
28-07-2021,15:50,35.3,27%,112 (E),4.8 km/h,1010.4 hpa,30.5º,0.0 mm
28-07-2021,15:45,35.6,25%,112 (E),6.4 km/h,1010.5 hpa,30.5º,0.0 mm
28-07-2021,15:40,35.7,27%,045(NE),4.8 km/h,1010.5 hpa,30.5º,0.0 mm
28-07-2021,15:35,35.7,26%,045(NE),4.8 km/h,1010.5 hpa,30.5º,0.0 mm
28-07-2021,15:30,35.4,27%,090 (E),3.2 km/h,1010.5 hpa,30.4º,0.0 mm
28-07-2021,15:25,35.4,31%,090 (E),6.4 km/h,1010.5 hpa,30.4º,0.0 mm
28-07-2021,15:20,35.9,30%,045(NE),4.8 km/h,1010.5 hpa,30.4º,0.0 mm
28-07-2021,15:15,35.8,31%,202 (S),3.2 km/h,1010.6 hpa,30.3º,0.0 mm
28-07-2021,15:10,35.7,31%,022 (N),4.8 km/h,1010.7 hpa,30.3º,0.0 mm
28-07-2021,15:05,35.6,32%,247(SW),4.8 km/h,1010.5 hpa,30.3º,0.0 mm
28-07-2021,15:00,35.6,32%,045(NE),3.2 km/h,1010.6 hpa,30.3º,0.0 mm
28-07-2021,14:55,35.2,33%,067(NE),3.2 km/h,1010.7 hpa,30.2º,0.0 mm
28-07-2021,14:50,34.7,35%,090 (E),4.8 km/h,1010.6 hpa,30.2º,0.0 mm
28-07-2021,14:45,34.4,36%,112 (E),4.8 km/h,1010.6 hpa,30.2º,0.0 mm
28-07-2021,14:40,34.6,36%,270 (W),1.6 km/h,1010.8 hpa,30.1º,0.0 mm
28-07-2021,14:35,34.5,36%,225(SW),3.2 km/h,1010.8 hpa,30.1º,0.0 mm
28-07-2021,14:30,34.2,37%,225(SW),3.2 km/h,1010.7 hpa,30.1º,0.0 mm
28-07-2021,14:25,34.2,36%,247(SW),3.2 km/h,1010.9 hpa,30.1º,0.0 mm
28-07-2021,14:20,34.2,36%,270 (W),4.8 km/h,1010.8 hpa,30.1º,0.0 mm
28-07-2021,14:15,34.1,37%,292 (W),3.2 km/h,1010.9 hpa,30.1º,0.0 mm
28-07-2021,14:10,33.9,37%,112 (E),1.6 km/h,1010.9 hpa,30.1º,0.0 mm
28-07-2021,14:05,33.7,38%,292 (W),3.2 km/h,1010.9 hpa,30.1º,0.0 mm
28-07-2021,14:00,33.7,38%,292 (W),3.2 km/h,1010.9 hpa,30.1º,0.0 mm
28-07-2021,13:55,33.4,38%,157(SE),1.6 km/h,1011.0 hpa,29.9º,0.0 mm
